,URL,CATEGORY,content and summary
104482,http://www.marketingmagazine.co.uk/article/1289870/dove-tries-tell-women-beauty-innate-placebo-patches,health,"['A selection of women are told to wear a ""beauty patch"" for a period of time, while keeping a daily video diary.\n\nAt first they don\'t feel a thing, but slowly they start to feel more beautiful each day. When they are told that the patch was a placebo, they react with the same (admittedly ever-so-slightly annoying) optimism they have displayed in their video diaries.\n\nBrand: Dove\n\nAgency: Ogilvy and Mather Brazil', 'A selection of women are told to wear a ""beauty patch"" for a period of time, while keeping a daily video diary.\nAt first they don\'t feel a thing, but slowly they start to feel more beautiful each day.\nWhen they are told that the patch was a placebo, they react with the same (admittedly ever-so-slightly annoying) optimism they have displayed in their video diaries.\nBrand: DoveAgency: Ogilvy and Mather Brazil']"
104483,http://www.newstrackindia.com/newsdetails/2014/4/11/131-Happiness-and-confidence-inspires-her-life-in-a-significant-way.html,health,"['Happiness and confidence inspires women\'s life in a significant way\n\nMumbai, Fri, 11 Apr 2014 NI Wire\n\nInside every woman is the power to feel beautiful, confident and radiant, according to a first-of-its-kind social experiment conducted by Dove. Carried out in response to research revealing that an alarming 80% of women feel anxious about the way they look, the study highlights how the right state of mind can unlock a powerful feeling of beauty that lives inside all women.\n\nThe experiment was guided by psychologist and New York Times best-selling author, Dr. Ann Kearney-Cooke (Ph.D., Counseling Psychology) who has spent thirty years conducting scientific research around women’s body image and self-esteem.\n\nDuring the experiment Dr. Kearney-Cooke invited the participants to wear a custom-made ""beauty patch"" for two weeks, which - would help them feel more beautiful. The women were then invited to keep a personal account of their life-changing experience throughout the two week period. All the women agreed that wearing the ""beauty patch"" helped to improve their self-esteem and to change their personal lives in ways that they had not imagined.\n\nAt the end of the experiment, however, it is revealed that the ""beauty patch"" contained nothing and that the power of believing in their own beauty influenced feeling beautiful.\n\n""When a woman feels beautiful, she radiates happiness and confidence, which inspires her life in a significant way,"" said Dr. Kearney-Cooke. ""These women, like so many others, struggle to recognize their own beauty and it severely affects their daily lives. This ground-breaking experiment was designed to illustrate that beauty is a state of mind and that the power to feel beautiful comes from within.""', 'Happiness and confidence inspires women\'s life in a significant wayMumbai, Fri, 11 Apr 2014 NI WireInside every woman is the power to feel beautiful, confident and radiant, according to a first-of-its-kind social experiment conducted by Dove.\nDuring the experiment Dr. Kearney-Cooke invited the participants to wear a custom-made ""beauty patch"" for two weeks, which - would help them feel more beautiful.\nAll the women agreed that wearing the ""beauty patch"" helped to improve their self-esteem and to change their personal lives in ways that they had not imagined.\n""When a woman feels beautiful, she radiates happiness and confidence, which inspires her life in a significant way,"" said Dr. Kearney-Cooke.\nThis ground-breaking experiment was designed to illustrate that beauty is a state of mind and that the power to feel beautiful comes from within.""']"
104484,http://theweek.com/article/index/259814/sorry-dove-im-not-buying-your-brand-of-female-empowerment,health,"['ADVERTISEMENT\n\nOn Wednesday Dove posted its newest campaign, ""Patches,"" to YouTube. The new video is familiar terrain for the company that, for the last 10 years, has continuously built its brand on peddling a nebulous thing to women called ""real beauty.""\n\nDove has been incredibly successful branding itself as a beauty company that doesn\'t believe in beauty. Or, at least, one that doesn\'t believe in physical beauty. In 2004, Dove launched its much-lauded Campaign for Real Beauty, a media blitz that featured ""real"" women of different shapes and sizes all proclaiming that they love themselves just as they are. It was a profitable ploy for an advertising campaign designed to sell cellulite-firming cream: Dove saw a sizeable increase in revenue, and the viral ads became YouTube and Facebook favorites.\n\nIn 2010, Dove pivoted from the Campaign for Real Beauty to the Movement for Self-Esteem, of which ""Patches"" is the latest installment. The new campaign features a group of women who, for unknown reasons, are meeting with Dr. Ann Kearney-Cooke, a psychologist, diet book author, and Unilever consultant.\n\nKearney-Cooke prescribes the ailing women featured in the campaign an RB-X patch, the ingredients of which are unknown. The women are asked to wear the patch for two weeks and keep a video diary detailing how they feel. Over that absurdly short time frame, the women morph from their insecure selves into empowered, confident women. They then return to Kearney-Cooke, who reveals the contents of the patch — they are all shocked to find that the patch contains ""nothing.""\n\n""Patches"" strikes me as a fictional campaign conjured up in the writers\' room of Mad Men. Indeed, Dove has been Draper-like in its ability to create brand affinities instead of hawking an actual product.\n\nIts ads foster the belief that its products are more than just cosmetic, that they somehow enhance an inner beauty that exists in a place untouchable by beauty products. By marketing ""real beauty,"" Dove has forever branded itself as a cosmetics company that cares about women\'s well-being; an Oprah-esque leader ready with an inspirational platitude, a partner in the fight against negative body images, a feminist friend ready to guide you away from inauthentic beauty.\n\nDove\'s ability to intertwine ""real beauty"" with profit has been so popular that the selling of self-esteem is now ubiquitous. American Eagle\'s Aerie brand debuted a lingerie campaign featuring ""real unphotoshopped girls."" (The campaign is simply known as ""Real."") Special K\'s recent campaign ""Fight Fat Talk"" encourages women to embrace their bodies while selling diet food. Each of these campaigns capitalizes on a longing for authenticity, an undefined state of truth in which women\'s bodies aren\'t manipulated by glossy magazines and women are valued for attributes other than their physical beauty.\n\nBut they exist in a state of denial. While advocating empowerment and selling authenticity, these brands still position themselves as the arbiters of ""real"" beauty.\n\n""We have heard from thousands of women about how their complicated relationship with beauty affects their overall confidence and happiness,"" Jennifer Bremner, the brand building director for Dove, told Mashable. ""By illustrating through the \'Dove: Patches\' film that a positive state of mind and openness can help them feel more beautiful, we hope to inspire all women and change the way they see themselves.""\n\nBremner\'s ad-speak is drawn from an internal marketing study commissioned by Dove in 2004. The study is worth reading as it constitutes a near-perfect case study in how brands create crises. Dove\'s study found that only a small percentage of women identified themselves as beautiful, while the vast majority of women described themselves as ""average"" and ""natural."" From the study, Dove\'s marketing team, rather brilliantly, decided to emphasize the lack, to pitch to women that they should feel beautiful, and sell them the should as empowerment. Its underlying message is little different from companies that plainly create insecurity to sell their products.\n\nWe are led to believe that our brand loyalties are the result of a vital kinship between the consumer and the product — Dove soap is ""you,"" this shampoo is ""yours"" — and social media affords us endless opportunities to advertise and rationalize our brand loyalties. Dove\'s campaigns allow a consumer to ""like"" and purchase its products to explain ""this is who I am."" Buying Dove provides consumers with the opportunity to acquire empowerment, to simply swipe a credit card and buy iconoclastic social action abstractly meant to improve the lot of women. Empowerment, an amorphous feeling that signifies feminism-lite, is Dove\'s identity — but empowerment, or any other ideology, cannot be bought and sold.', 'In 2004, Dove launched its much-lauded Campaign for Real Beauty, a media blitz that featured ""real"" women of different shapes and sizes all proclaiming that they love themselves just as they are.\nIn 2010, Dove pivoted from the Campaign for Real Beauty to the Movement for Self-Esteem, of which ""Patches"" is the latest installment.\nDove\'s ability to intertwine ""real beauty"" with profit has been so popular that the selling of self-esteem is now ubiquitous.\nWhile advocating empowerment and selling authenticity, these brands still position themselves as the arbiters of ""real"" beauty.\nEmpowerment, an amorphous feeling that signifies feminism-lite, is Dove\'s identity — but empowerment, or any other ideology, cannot be bought and sold.']"
104485,http://www.thedrum.com/news/2014/04/10/dove-releases-dove-patches-film-latest-real-beauty-campaign,health,"['Dove has released a new ad on YouTube, Dove Patches, as part of its ongoing ‘Real Beauty’ campaign, showing the effects a placebo ‘beauty patch’ had on a group of women.\n\nThe social experiment campaign, which aims to replicate the beauty brand’s viral hit Dove Real Beauty Sketches, promised a group of women that after two weeks of wearing the ‘beauty patch’ they would feel more beautiful.\n\nThe women were tasked with keeping a video diary of their changing emotions, with each one believing the “beauty patch” improved their body confidence levels.\n\nLucy Attley, Dove UK and Ireland brand director said: “We know that many women in the UK suffer from low self-esteem and this impacts their overall confidence and happiness.\n\n“The Dove: Patches film demonstrates that a positive state of mind can help women feel more beautiful. The experiment also throws up some fascinating questions around whether beauty is a state of mind and shows that it is possible for women to overcome low self-esteem and unlock a greater sense of confidence. We hope it goes on to inspire many more women to change the way they see themselves.”\n\nThe ad, created by Ogilvy & Mather Brazil forms part of Dove’s Self-Esteem project which aims to build positive attitudes in young people.\n\nDove’s Real Beauty Sketches film, which was also released on YouTube has received more than 170 million total views to date.', 'Dove has released a new ad on YouTube, Dove Patches, as part of its ongoing ‘Real Beauty’ campaign, showing the effects a placebo ‘beauty patch’ had on a group of women.\nThe social experiment campaign, which aims to replicate the beauty brand’s viral hit Dove Real Beauty Sketches, promised a group of women that after two weeks of wearing the ‘beauty patch’ they would feel more beautiful.\nThe women were tasked with keeping a video diary of their changing emotions, with each one believing the “beauty patch” improved their body confidence levels.\n“The Dove: Patches film demonstrates that a positive state of mind can help women feel more beautiful.\nDove’s Real Beauty Sketches film, which was also released on YouTube has received more than 170 million total views to date.']"
104486,http://www.contactmusic.com/story/introducing-the-new-dove-patches-campaign_4150381,health,"[""The new 'Dove: Patches' campaign has been making waves online.\n\nSkincare giant Dove's latest advert has already notched up over 1,390,000 views on YouTube since it went live on Wednesday (09.04.14) with its innovative video to enhance the way women perceive their own beauty.\n\nFollowing the news that 80 per cent of British women feel anxious about their looks, Dove enlisted skincare expert Dr. Ann Kearney-Cooke to conduct a social experiment about whether beauty is simply a state of mind.\n\nA diverse group of women dealing with confidence issues, ranging from weight concerns to ageing and post-baby body blues, were enlisted to test Dove's new 'RB-X beauty patch' for two weeks, with the promise it would boost their self-image.\n\nParticipants all reported they felt a dramatic change - at which point the patch was revealed to contain nothing at all.\n\nAnn explained: ''When a woman feels beautiful, she radiates happiness and confidence, which inspires her life in a significant way. These women, like so many others, struggle to recognise their own beauty and it severely affects their daily lives.\n\n''This ground-breaking experiment was designed to illustrate that beauty is a state of mind and that the power to feel beautiful comes from within.''\n\n'Dove: Patches' is the follow up to the brand's viral hit 'Dove Real Beauty Sketches' film and aims to make beauty a source of confidence, not anxiety, for women.\n\nLucy Attley, Dove UK and Ireland's Brand Director, added: ''We know that many women in the UK suffer from low self-esteem and this impacts their overall confidence and happiness.\n\n''The Dove: Patches film demonstrates that a positive state of mind can help women feel more beautiful. The experiment also throws up some fascinating questions around whether beauty is a state of mind and shows that it is possible for women to overcome low self-esteem and unlock a greater sense of confidence.\n\n''We hope it goes on to inspire many more women to change the way they see themselves.''\n\nWatch the Dove: Patches film at YouTube/Dove and join the conversation at #BeautyIs."", ""The new 'Dove: Patches' campaign has been making waves online.\nSkincare giant Dove's latest advert has already notched up over 1,390,000 views on YouTube since it went live on Wednesday (09.04.14) with its innovative video to enhance the way women perceive their own beauty.\n'Dove: Patches' is the follow up to the brand's viral hit 'Dove Real Beauty Sketches' film and aims to make beauty a source of confidence, not anxiety, for women.\n''The Dove: Patches film demonstrates that a positive state of mind can help women feel more beautiful.\nWatch the Dove: Patches film at YouTube/Dove and join the conversation at #BeautyIs.""]"
104487,http://marketingland.com/dove-new-beauty-patch-ad-tells-women-low-self-esteem-issues-head-79662,health,"[""Note: By submitting this form, you agree to Third Door Media's terms . We respect your privacy .\n\nGet the most important digital marketing news each day. Sign up for our NEW daily brief.\n\nHoping to catch the viral success of its original “Beauty Sketches” campaign, Dove has launched a new “Patches” ad built on the premise that women’s self esteem issues are all in our head.\n\nIn the new ad, “Psychologist and distinguished scholar at Columbia University” conducts a research project, inviting women to use the “revolutionary” RB-X patch, developed to “Enhance the way women perceive their own beauty.”\n\nThe research participants are asked to apply the patch and keep a video diary, logging how they feel about themselves from day to day. The ad includes clips of the participants saying, at first, they don’t feel a change, but then over the course of 10-days feeling more confident. One woman tells the camera, “I feel beautiful no matter if I’m sick, tired, or the fact there’s a pimple on my nose.”\n\nWhat the women don’t learn until the end is that the patch they applied is actually a placebo, a simple sticker with zero medicinal qualities.\n\nThere was a sincerity to Dove’s original “Beauty Sketches” campaign, showing how women see themselves versus how others see them, that is lacking here.\n\nTo me, this new campaign feels condescending and deceitful, telling women their lack of confidence is all in their head…versus the billions of dollars spent annually on advertising meant to convince women we are not young enough, thin enough, pretty enough, and now, confident enough. (Not to mention Hollywood’s obsession with plastic surgery, and the regular photoshopping of female bodies on the hundreds of magazine covers standing guard at every grocery check-out lane.)\n\nPosted only yesterday, the ad has already earned 1.3 million views and won more than 2,500 shares on Facebook and Twitter. According to AdAge.com, Dove’s new campaign received a simultaneous introduction in 65 countries with, “Paid media support from the get-go.”\n\nDove’s global senior VP Steve Miles told AdAge, “In terms of market share, the ultimate proof of whether consumers are coming with us, or all of the brand equity measures I look at, we’re on an ascending trend with Dove in almost every region of the world.”\n\nHere’s the full four-minute ad for you to judge if Dove’s latest campaign is more condescending than eye-opening:"", ""Note: By submitting this form, you agree to Third Door Media's terms .\nHoping to catch the viral success of its original “Beauty Sketches” campaign, Dove has launched a new “Patches” ad built on the premise that women’s self esteem issues are all in our head.\nThe ad includes clips of the participants saying, at first, they don’t feel a change, but then over the course of 10-days feeling more confident.\nThere was a sincerity to Dove’s original “Beauty Sketches” campaign, showing how women see themselves versus how others see them, that is lacking here.\nPosted only yesterday, the ad has already earned 1.3 million views and won more than 2,500 shares on Facebook and Twitter.""]"
104488,http://www.totalbeauty.com/content/blog/doves-latest-real-beauty-ad-offers-beauty-rx-140410\?cid=nav_diethealth_featured_position1,health,
104489,http://www.dailymail.co.uk/femail/article-2601782/Dove-criticized-manipulative-latest-campaign-tricks-women-believing-theyre-beautiful-using-special-patch.html,health,"[""For ten years, Dove’s Real Beauty campaign has used female empowerment as an advertising tactic, wooing customers by proving they are more beautiful than they think they are.\n\nBut the brand's most recent ad, which features six women who have been asked by body image psychologist Dr. Ann Kearney-Cooke to wear Dove's RB-X 'beauty patch' for 12 hours a day over the course of two weeks and keep a daily video diary, has being criticized for taking the idea too far.\n\nMany critics have labeled the four-minute video 'manipulating', accusing the Beauty Is a State of Mind ad of making women look 'gullible' and 'helpless'.\n\nScroll down for video\n\nDove's most recent ad features six women who have been asked by body image psychologist Dr. Ann Kearney-Cooke to wear Dove's RB-X 'beauty patch' for 12 hours a day over the course of two weeks\n\nIn the video, the six women are seen telling Dr. Kearney-Cooke their inner most insecurities before they are given the beauty patch, which is said to help women look and feel better.\n\n'If I was more confident I would have the ability to approach a guy maybe,' says one woman.\n\nWhile at the end of day one the women had seen no difference in their 'beauty', by day five they were getting called 'pretty' by coworkers, and by day ten one woman was confidently dress shopping - something she says she 'never' feels comfortable doing.\n\nDove then has the beaming and newlyconfident women women come back to meet Dr Kearney-Cooke , where they gush about RB-X and how it has 'definitely been a life altering experience'.\n\nAsked to keep daily video blogs, the women say at the end of day one they had seen no difference in their 'beauty' from the beauty patch\n\nBy day five they were getting called 'pretty' by coworkers, and by day ten one woman was confidently dress shopping - something she says she 'never' feels comfortable doing\n\nWhen it is revealed that the patch was, in fact, a placebo and contained 'nothing' all along, the group of women become emotional upon learning that their beauty really was just a 'state of mind'.\n\nMany skeptics thought that the women in the video were actresses, but Dove insists this is not the case.\n\n'Dove hosted an open audition for an undisclosed documentary to find women to participate in the film,' a representative for the brand told the Huffington Post.\n\n'Dr. Ann Kearney-Cooke presented it as an experiment in which the women were invited to wear a beauty patch that was created to help them feel more beautiful,' she added.\n\nThe ad, which has been rolled out in 65 countries, has led Unilever, which owns Dove, to be called 'master manipulators'.\n\nWhen it is revealed that the patch was, in fact, a placebo and contained 'nothing' all along, the group of women become emotional upon learning that their beauty really was just a 'state of mind'\n\n'It makes women seem too gullible, too desperate, and overall helpless against the all-knowing master manipulators at Unilever,' TIME magazine wrote.\n\nMeanwhile Fashionista said the 'little experiment is just confirmation to every other beauty company out there that hey, women actually really do buy into what we tell them about products.'\n\nWriter Cheryl Wischhover continued: 'I realize that Dove thinks its message here is, “You don’t need the patch to feel beautiful.” It’s an admirable message, just not coming from a beauty company which sells products that are indeed intended make you feel more beautiful.'"", ""Many critics have labeled the four-minute video 'manipulating', accusing the Beauty Is a State of Mind ad of making women look 'gullible' and 'helpless'.\nDove then has the beaming and newlyconfident women women come back to meet Dr Kearney-Cooke , where they gush about RB-X and how it has 'definitely been a life altering experience'.\nMany skeptics thought that the women in the video were actresses, but Dove insists this is not the case.\nAnn Kearney-Cooke presented it as an experiment in which the women were invited to wear a beauty patch that was created to help them feel more beautiful,' she added.\nWriter Cheryl Wischhover continued: 'I realize that Dove thinks its message here is, “You don’t need the patch to feel beautiful.” It’s an admirable message, just not coming from a beauty company which sells products that are indeed intended make you feel more beautiful.'""]"
104490,http://www.medicaldaily.com/dove-beauty-patches-reveal-women-need-only-small-push-perceive-themselves-beautiful-275956,health,"[""A patch that can improve a woman’s perception of her own beauty? It may seem far-fetched, but that’s exactly what Dove set out to prove with the creation of its RB-X Beauty Patch. Women participating in a research group were asked to wear the Dove Patch for two weeks while maintaining a video diary summarizing their self-perception each day. The results of the test and the patch’s ingredients may surprise you.\n\nOn Day 1, all of the women involved in the study reported no change in their self-confidence. For the most part, it was a normal day. Come Day 4, some started to question the patch's effectiveness, while others noticed a difference in how the people around them acted. By Day 5, more of the women were starting to notice a difference in their appearance. For example, one participant who admitted to being self-critical about her arms said she purposely wore clothes that flaunted them.\n\nAt Day 10 of the study, an obvious change was starting to occur. Women who displayed close to no self-confidence 10 days earlier were starting to view themselves as beautiful. One even described feeling attractive through sickness, fatigue, and a pimple on her nose. In one woman’s words, on Day 12, they felt “comfortable in their own skin.” The results only got better as the days went on. Women were smiling at strangers by Day 12 and going dress shopping by Day 15.\n\nAt the end of the two week experiment, it was time for the participants to give a thorough review of what one woman called “a life-altering experience.” Another woman reported being more social with the patch on and some were comfortable wearing clothes that sat in the back of their closets before the experiment. Finally it came time to reveal the patch’s ingredients: nothing. After finding out their boost in self-esteem came by their own volition, the women were shocked and teary-eyed. The realization that their beauty was there the whole time slowly sunk in.\n\nAccording to Dove Research: The Truth About Beauty: Revisited, only four percent of women are able to use the word beautiful in describing themselves. Seventy-two percent feel pressure to appear beautiful, while 80 percent agree that every woman has something beautiful about her but are unable to see their own beauty. Over half of the women responding to the beauty assessment admitted they were their own worst critic when it came to their looks."", 'It may seem far-fetched, but that’s exactly what Dove set out to prove with the creation of its RB-X Beauty Patch.\nWomen participating in a research group were asked to wear the Dove Patch for two weeks while maintaining a video diary summarizing their self-perception each day.\nAccording to Dove Research: The Truth About Beauty: Revisited, only four percent of women are able to use the word beautiful in describing themselves.\nSeventy-two percent feel pressure to appear beautiful, while 80 percent agree that every woman has something beautiful about her but are unable to see their own beauty.\nOver half of the women responding to the beauty assessment admitted they were their own worst critic when it came to their looks.']"
104491,http://lifestyle.inquirer.net/156666/93-of-filipino-women-dont-like-the-way-they-look,health,
104492,http://blogs.wsj.com/cmo/2014/04/10/doves-patches-ad-could-be-the-brands-next-viral-sensation/,health,"['Dove’s video campaigns to promote beauty among women have shown the brand’s knack for producing viral content, and the company’s latest video “Patches” may be no less popular.', 'Dove’s video campaigns to promote beauty among women have shown the brand’s knack for producing viral content, and the company’s latest video “Patches” may be no less popular.']"
104493,http://www.thegloss.com/2014/04/10/beauty/dove-real-beauty-patches-video-offensive/,health,
104494,http://fashion.telegraph.co.uk/beauty/news-features/TMG10757878/Dove-Patches-campaign-is-beauty-all-in-the-mind.html,health,"['Dove Patches campaign: is beauty all in the mind?\n\nIn Dove\'s latest ad campaign, real women test a \'beauty patch\' designed to increase their self esteem - but all is not as it seems\n\nBY Sarah Royce-Greensill | 10 April 2014\n\nFollowing on from Dove\'s award-winning \'Sketches\' video - in which an FBI-trained forensic artist helped to demonstrate that strangers see each other as more beautiful than women see themselves - Dove have just released their latest Real Beauty video.\n\nBilled by Dove as a \'social experiment\', the ad shows several American women talking to psychologist Dr Ann Kearney-Cooke about their feelings of self-esteem. Like 80 per cent of women (according to Dove research), all of the participants report anxiety about their looks, with one woman saying she avoids mirrors and another claiming her lack of self-esteem prevents her from approaching men.\n\nREAD: Dove\'s new beauty campaign confirms that we are more beautiful than we think\n\nIn the ad, Dr Kearney-Cooke prescribes each woman the \'RB-X beauty patch\', ""developed to enhance the way women perceive their own beauty"", and instructs them to wear it for 12 hours a day for the next two weeks, while keeping a video diary to document how they feel about themselves.\n\nThrough the video diaries, we see the women\'s confidence grow: one reports baring her arms (something she\'d never have done previously), another says she\'s smiling more and doesn\'t know why, one lady says she ""feels very comfortable in my skin today"", while Katelyn declares that she ""feels beautiful even with a pimple on my nose!"" Two weeks later, all return to Dr Kearney-Cooke brimming with newfound body confidence, all thanks to the miraculous beauty patch which, it turns out, was a placebo. It contained nothing.\n\nFor Dove the results send an empowering message that beauty and body confidence is all about state of mind: not magic patches, pills or potions. The women in the video echo this sentiment, describing the process as a ""life-changing experience"". ""I\'m beautiful, I\'m strong, I\'m independent and I can just be whoever I want to"", says Katelyn. ""I don\'t need something to make me feel that way, that\'s just who I am. It was hidden and now it\'s not any more, it\'s very empowering"", comes another on-message soundbite.\n\nREAD - Beauty Icon: Dove beauty bar\n\n""These women, like so many others, struggle to recognise their own beauty and it severely affects their daily lives. This ground-breaking experiment was designed to illustrate that beauty is a state of mind and that the power to feel beautiful comes from within"", says Dr Kearney-Cooke.\n\nLucy Attley, Dove UK and Ireland brand director, agrees: ""the Dove: Patches film demonstrates that a positive state of mind can help women feel more beautiful. The experiment…shows that it is possible for women to overcome low self-esteem and unlock a greater sense of confidence. We hope it goes on to inspire many more women to change the way they see themselves.""\n\n\n\nOne of the participants at the end of the experiment\n\nOthers are less convinced about the overt \'manipulation\' involved. ""I feel like these women got punk\'ed"", opined Fashionista . ""Next time, we hope that Dove can make women feel good about themselves without manipulating them first"", said the Huffington Post . ""It\'s definitely true that positive thinking works miracles. But that\'s not what this campaign is really about; it\'s about teaching women that Dove knows better. Dove is smarter,"" was Jezebel\'s take.\n\nOther online commentators took offence at the \'beauty is all in the mind\' message, arguing that the idea that low self-esteem or even eating disorders can be cured by the power of positive thinking can actually be damaging.\n\nDove claims the campaign is ""part of the brand\'s ongoing campaign to make beauty a source of confidence, not anxiety for women"". Cynic or not, it\'s a thought-provoking premise and is sure to be a talking point. Whether it will rival Sketches, which became the most viral ad campaign of all time with over 170 million views, remains to be seen.\n\nWatch the full advert above and let us know what you think: is beauty all in the mind?', 'Dove Patches campaign: is beauty all in the mind?\nFor Dove the results send an empowering message that beauty and body confidence is all about state of mind: not magic patches, pills or potions.\nREAD - Beauty Icon: Dove beauty bar""These women, like so many others, struggle to recognise their own beauty and it severely affects their daily lives.\nLucy Attley, Dove UK and Ireland brand director, agrees: ""the Dove: Patches film demonstrates that a positive state of mind can help women feel more beautiful.\nDove claims the campaign is ""part of the brand\'s ongoing campaign to make beauty a source of confidence, not anxiety for women"".']"
104495,http://blogs.canoe.ca/moxy/lifestyle-2/doves-new-beauty-patch-ad-campaign-is-getting-a-little-old/,health,
104496,http://www.india.com/whatever/beauty-patch-ad-by-dove-causes-controversy-37436/,health,"['What if there was a ‘beauty patch’ that you could attach to your skin, and instantly feel better about how you look? Most women in the world today would crave for such a product. This very desire forms the core of Dove’s latest advertisement.\n\nThe company has previously hit the spot with their brilliant viral video called ‘Real Beauty Sketches’ which released last year. It was viewed by millions and shared across all platforms.\n\nThe new video is an attempt to recreate the impact that the former ad did. The advertisement centers around women who are given beauty patches to be worn for two weeks, before telling them that the patches were placebos.\n\nThe advertisement is part of a new marketing campaign for Dove. It begins with Ann Kearney-Cooke, a psychologist and body image specialist who wishes to conduct a simple experiment. She gathers some women and presents them with the “RB-X” patch. According to her, this was a beauty patch which would enhance the way a woman perceived her beauty. After giving the patches to the women, she asked them to keep a video diary for two weeks, and record any changes that they felt while wearing the patch.\n\nSo how did each woman feel when she wore the patch? Well, in the ad’s final spot, all of them agreed that the patch made them feel more confident in themselves. This new found confidence had a positive influence on their choices and behaviour.\n\nHowever, what the women don’t know is that the beauty patch is a mere placebo. It never worked to begin with. Any change in attitude towards the world and oneself, or a positive change in one’s behaviour was thus not the work of the patch, but simply the change in mindset of the woman wearing it.\n\nTowards the end of the video, the psychologist meets each woman individually and hands them a paper containing the contents of the beauty patch. The paper is blank. The women then realize that there was nothing in the patch.\n\nThe women react positively, yet emotionally. Some begin to smile and then laugh, while some tear up, and some women do both. The women all expected there to be some contents to the patch, and were visibly shocked when they realized that there were none, and that they had helped themselves on their own.\n\nDespite controversy over the authenticity of the women used in the ad, Dove insists that they were not actresses. According to the company, the ‘real’ women were asked to audition for an undisclosed documentary. Then the women were presented with the experiment, which invited them to wear a patch which would make them feel more ‘beautiful’.\n\nThe ‘Dove Beauty Patch ad’ proves that women do have the power to lift themselves up entirely on their own. In this sense, the ad is empowering. The ad also makes them focus on their positive aspects, and tell them that they can be whatever they desire.\n\nHowever, the ad did have its drawbacks. The most prominent one was the fact that the women went through an experiment. The process of the experiment suggested that the women were being manipulated to believe that their lack of confidence could be cured with a patch. Even worse, when the psychologists tells the woman that the patch is a placebo, the ad suggests that within two weeks of believing in yourself, you can gain confidence. This is not true. Further, the ad campaign was less about positive thinking, and more about Dove teaching women. It gave off the notion that women need to be educated by the brand on how to increase their self esteem.\n\nThe new Dove ad has received its share of negative publicity, with news articles accusing them of portraying women as gullible. Further, there was not one woman participant who reacted negatively when she realized that the patch was fake. However, the company said that the campaign sought to communicate that the right state of mind could “unlock a powerful feeling of beauty that lives inside all women”.', 'What if there was a ‘beauty patch’ that you could attach to your skin, and instantly feel better about how you look?\nAccording to her, this was a beauty patch which would enhance the way a woman perceived her beauty.\nDespite controversy over the authenticity of the women used in the ad, Dove insists that they were not actresses.\nThe ‘Dove Beauty Patch ad’ proves that women do have the power to lift themselves up entirely on their own.\nThe new Dove ad has received its share of negative publicity, with news articles accusing them of portraying women as gullible.']"
104497,http://www.marketingweek.co.uk/sectors/fmcg/news/dove-gives-women-placebo-patches-in-latest-real-beauty-campaign/4010043.article,health,"['Dove has launched another video in its series highlighting ‘Real Beauty’ as it looks to follow the success of last year’s viral hit ‘Real Beauty Sketches’.\n\nVideo: Dove’s new Patches campaign\n\nhttp://www.youtube.com/watch?v=EGDMXvdwN5c\n\nThe new ad, which launched on YouTube, shows women given fake pharmaceutical beauty patches that are meant to enhance their perception of their own beauty to test. Created by Ogilvy & Mather (Brasil), the placebo patches make women feel more beautiful and they are surprised when told they contain no medicinal ingredient and that the boost to how the women feel comes from their own self-confidence.\n\nJennifer Bremner, brand building director of skin cleansing for Dove, says: “We have heard from thousands of women about how their complicated relationship with beauty affects their overall confidence and happiness. By illustrating through the Dove: Patches film that a positive state of mind and openness can help them feel more beautiful, we hope to inspire all women and help change the way they see themselves.”\n\nThe spot is the latest in a series which includes last year’s “Camera Shy” and aims to shift women’s perceptions of their own beauty. According to data from Unruly Media, the Real Beauty Sketches campaign was the most shared video in the UK in 2013, while YouTube pegs it as the fourth most watched ad of last year.\n\nThe patches campaign is rolling out across 65 countries simultaneously and is supported by digital activity.', 'Dove has launched another video in its series highlighting ‘Real Beauty’ as it looks to follow the success of last year’s viral hit ‘Real Beauty Sketches’.\nVideo: Dove’s new Patches campaignhttp://www.youtube.com/watch?v=EGDMXvdwN5cThe new ad, which launched on YouTube, shows women given fake pharmaceutical beauty patches that are meant to enhance their perception of their own beauty to test.\nCreated by Ogilvy & Mather (Brasil), the placebo patches make women feel more beautiful and they are surprised when told they contain no medicinal ingredient and that the boost to how the women feel comes from their own self-confidence.\nAccording to data from Unruly Media, the Real Beauty Sketches campaign was the most shared video in the UK in 2013, while YouTube pegs it as the fourth most watched ad of last year.\nThe patches campaign is rolling out across 65 countries simultaneously and is supported by digital activity.']"
