,URL,CATEGORY,content and summary
41020,http://thecelebritycafe.com/feature/2014/03/ebola-outbreak-guinea-kills-least-59-people,health,
41021,http://www.voanews.com/content/ebola-death-toll-up-to-59-in-guinea/1877925.html,health,
41022,http://www.leaderpost.com/health/returned+Saskatoon+from+Africa+seriously+under+isolation/9655995/story.html,health,
41023,http://www.brandonsun.com/national/breaking-news/man-falls-ill-after-visit-to-western-africa-placed-in-hospital-isolation-252047551.html\?thx=y,health,
41024,http://www.marshfieldnewsherald.com/usatoday/article/6835825,health,
41025,http://www.trust.org/item/20140324143721-v1b2j/\?source=gep,health,
41026,http://www.globalpost.com/dispatch/news/afp/140324/guinea-ebola-outbreak-thought-have-spread-liberia-0,health,
41027,http://medicalxpress.com/news/2014-03-ebola-cases-liberia-dead.html,health,"['Five patients have died in Liberia of suspected Ebola fever, the government said on Monday, as neighbouring Guinea battled an outbreak of the virus which has killed dozens.\n\n""As of this morning six cases have been reported of which five have already died—four female adults and one male child. One of the suspected cases, a female child, is under treatment,"" Health Minister Walter Gwenigale said in a statement.\n\nThe cases came from Guinea for treatment to hospitals in the northern Liberian county of Lofa, Gwenigale said, adding that inspectors had been in the area since Friday.\n\n""The team is already investigating the situation, tracing contacts, collecting blood samples and sensitising local health authorities on the disease,"" he added.\n\nAt least 59 people have died in an outbreak of the virulent virus raging through Guinea\'s southern forests, according to the government in Conakry.\n\nAnalyses of samples conducted by the Pasteur Institute in the French city of Lyon showed that the Guinean cases were due to the Ebola virus.\n\nExplore further Guinea scrambles to contain deadly Ebola outbreak (Update)\n\n© 2014 AFP', 'Five patients have died in Liberia of suspected Ebola fever, the government said on Monday, as neighbouring Guinea battled an outbreak of the virus which has killed dozens.\n""As of this morning six cases have been reported of which five have already died—four female adults and one male child.\nOne of the suspected cases, a female child, is under treatment,"" Health Minister Walter Gwenigale said in a statement.\nAnalyses of samples conducted by the Pasteur Institute in the French city of Lyon showed that the Guinean cases were due to the Ebola virus.\nExplore further Guinea scrambles to contain deadly Ebola outbreak (Update)© 2014 AFP']"
41028,http://wnyt.com/article/stories/S3373003.shtml\?cat=12404,health,
41029,"http://www.chicagotribune.com/news/sns-wp-blm-news-bc-pollute25-20140325,0,5298078.story",health,
41030,http://www.foxbaltimore.com/news/features/top-stories/stories/world-health-organization-air-pollution-single-largest-environmental-health-risk-26543.shtml,health,
41031,http://news.ph.msn.com/regional/air-pollution-killed-seven-million-people-in-2012-3,health,
41032,http://www.euro.who.int/en/health-topics/environment-and-health/sections/news/2014/03/almost-600-000-deaths-due-to-air-pollution-in-europe-new-who-global-report,health,"['Exposure to air pollution accounted for 7 million deaths worldwide in 2012, including almost 600 000 in the WHO European Region. This is the main finding of a new WHO report (1), released today, on the burden of disease related to ambient (outdoor) and household (indoor) air pollution. Specifically, 482 000 deaths are attributable to ambient air pollution and 117 200 deaths to household air pollution in the WHO European Region. While deaths from ambient air pollution occur in all European countries regardless of their income, those from household air pollution are over 5 times greater in low- and middle-income countries than wealthier ones.\n\nAir pollution – a risk factor for disease\n\nAir pollution is the largest contributor to the burden of disease from the environment. Health effects are due to exposure to small particulate matter (≤10 μm in diameter – PM10), which causes cardiovascular and respiratory disease, as well as cancer. The new estimates are based on the latest WHO data on deaths and diseases from air pollution exposure. They highlight that exposure to air pollution is a more important risk factor for major noncommunicable diseases (such as ischaemic heart disease and stroke) than previously thought.\n\nNeed to improve air quality\n\nScience provides convincing arguments for decisive action to improve air quality and reduce related deaths and diseases in Europe. Evidence published by WHO/Europe last year (2), as part of the international project to review evidence on health aspects of air pollution (REVIHAAP), confirms that outdoor air pollution is an important risk factor for health.\n\nThese findings support the scientific conclusions of the WHO air quality guidelines and indicate that health effects can occur at air pollution concentrations lower than the guideline levels. Further, in October 2013, the International Research Agency on Cancer (IARC), a specialized agency of WHO, classified air pollution mixture and PM as carcinogenic to human beings (Group 1).\n\nWHO/Europe’s work on air pollution\n\nIn the 2010 Parma Declaration on Environment and Health, Member States in the WHO European Region committed themselves to preventing disease by improving outdoor and indoor air quality. WHO/Europe continues to work with Member States and in partnership with other regional actors, notably:\n\nthe United Nations Economic Commission for Europe (UNECE), in the context of the Convention on Long-range Transboundary Air Pollution and the Transport Health and Environment Pan-European Programme (THE PEP); and\n\nthe European Commission in the context of the revision of its policies on air quality.\n\nThe Task Force on the Health Aspects of Long-range Transboundary Air Pollution, co-chaired by WHO/Europe’s European Centre for Environment and Health, will use the most recent results to intensify support to Member States that develop their policies independently from European Union (EU) processes.', 'Exposure to air pollution accounted for 7 million deaths worldwide in 2012, including almost 600 000 in the WHO European Region.\nSpecifically, 482 000 deaths are attributable to ambient air pollution and 117 200 deaths to household air pollution in the WHO European Region.\nWhile deaths from ambient air pollution occur in all European countries regardless of their income, those from household air pollution are over 5 times greater in low- and middle-income countries than wealthier ones.\nAir pollution – a risk factor for diseaseAir pollution is the largest contributor to the burden of disease from the environment.\nThe new estimates are based on the latest WHO data on deaths and diseases from air pollution exposure.']"
41033,http://the-japan-news.com/news/article/0001155292,health,"['My name is Amy Lin. I was born and raised in Taiwan, and I immigrated to the United States in 2005. I came to Japan as an Assistant Language Teacher on the JET Programme and was placed in Yokkaichi C...', 'My name is Amy Lin.\nI was born and raised in Taiwan, and I immigrated to the United States in 2005.\nI came to Japan as an Assistant Language Teacher on the JET Programme and was placed in Yokkaichi C...']"
41034,http://www.livemint.com/Politics/JjGJQId5ScDBNFdeRMUZaI/Tainted-air-kills-more-than-AIDS-Diabetes-WHO-report.html,health,"['Geneva: Air pollution killed 7 million people in 2012, more people than AIDS, diabetes and road injuries combined.\n\nOne in eight deaths worldwide can be attributed to breathing tainted air, making it the world’s largest environmental health risk, the Geneva-based World Health Organization (WHO) said in a report on Tuesday, doubling its previous estimates for pollution fatalities.\n\nThe WHO revised the number because the deadly effect of air contaminants, which extends beyond respiratory problems to heart attacks, strokes and cancer, are now better understood. Low-and middle-income nations in Asia accounted for more than 70% of deaths related to air contamination in 2012, the report shows.\n\n“Few risks have a greater impact on global health today than air pollution,"" Maria Neira, director of the WHO’s department for public health, environmental and social determinants of health, said in a statement. “The evidence signals the need for concerted action to clean up the air we all breathe.""\n\nIndoor smoke killed about 4.3 million people and outdoor air pollution killed about 3.7 million in 2012, the WHO said. There’s some overlap between deaths from indoor and outdoor factors, the agency said. The WHO previously estimated 2 million deaths in 2004 from indoor pollution and 1.3 million in 2008 from outdoor air contamination.\n\nPoor women and children pay a heavy price from indoor air pollution since they spend more time at home breathing in smoke and soot from leaky coal and wood cook stoves, Flavia Bustreo, the WHO’s assistant director-general for family, women and children’s health, said in the statement.\n\nThe new estimates show a stronger link between air pollution and cardiovascular disease such as stroke and heart ailments, in addition to the known connection with respiratory disease, according to the report. Bloomberg', 'Geneva: Air pollution killed 7 million people in 2012, more people than AIDS, diabetes and road injuries combined.\n“Few risks have a greater impact on global health today than air pollution,"" Maria Neira, director of the WHO’s department for public health, environmental and social determinants of health, said in a statement.\nIndoor smoke killed about 4.3 million people and outdoor air pollution killed about 3.7 million in 2012, the WHO said.\nThe WHO previously estimated 2 million deaths in 2004 from indoor pollution and 1.3 million in 2008 from outdoor air contamination.\nThe new estimates show a stronger link between air pollution and cardiovascular disease such as stroke and heart ailments, in addition to the known connection with respiratory disease, according to the report.']"
41035,http://www.redorbit.com/news/health/1113103271/air-pollution-top-environmental-hazard-kills-millions-032514/,health,
41036,http://www.upi.com/Health_News/2014/03/25/Air-pollution-kills-7-million-prematurely-worldwide-annually/3861395743820/,health,"['Chinese wear face masks to protect themselves from the dense, hazardous air pollution blanketing Beijing on February 23, 2014. China has issued a rare environmental orange alert after three days of hazardous air pollution, measured at ten times over the level of what the World Health Organization deems safe to breath. UPI/Stephen Shaver | License Photo\n\nMassive coal-fired power stations surround Yinchuan, the capital of China\'s northwestern Ningxia Hui Autonomous Region on September 26, 2013. China is the world\'s biggest carbon emitter ahead of the U.S. UPI/Stephen Shaver | License Photo\n\nIn 2012, about 7 million people died worldwide as a result of air pollution exposure -- making air pollution the world’s largest single environmental health risk, World Health Organization officials in Geneva say.\n\nDr. Flavia Bustreo, assistant director-general of WHO\'s Family, Women and Children’s Health, says the new estimates are not only based on more knowledge about the diseases caused by air pollution, but also a better assessment of human exposure to air pollutants using improved technology.\n\nEstimates of people’s exposure to outdoor air pollution in different parts of the world were formulated via new global data mapping using satellite data, ground-level monitoring measurements, and data on pollution emission.\n\n“Poor women and children pay a heavy price from indoor air pollution since they spend more time at home breathing in smoke and soot from leaky coal and wood cook stoves,"" Bustreo says in a statement.\n\nRELATED Buildup of sooty haze poses public health threat in California\n\nReducing air pollution could save millions of lives, WHO officials say. Included in the assessment is a breakdown of deaths attributed to specific diseases.\n\nOutdoor air pollution-caused deaths include: - 40 percent heart disease. - 40 percent stroke. - 11 percent chronic obstructive pulmonary disease. - 6 percent lung cancer. - 3 percent acute lower respiratory infections in children.\n\nIndoor air pollution-caused deaths include:\n\nRELATED Dry eye syndrome higher in cities with high air pollution\n\n- 34 percent stroke. - 26 percent heart disease. - 22 percent Chronic Obstructive Pulmonary Disease. - 12 percent acute lower respiratory infections in children. - 6 percent lung cancer.\n\n“The risks from air pollution are now far greater than previously thought or understood, particularly for heart disease and stroke,” says Dr. Maria Neira, director of WHO’s Department for Public Health, Environmental and Social Determinants of Health. “Few risks have a greater impact on global health today than air pollution; the evidence signals the need for concerted action to clean up the air we all breathe.”\n\nRELATED Using gas stoves with no hood may expose many to air pollution\n\n[World Health Organization]', ""Chinese wear face masks to protect themselves from the dense, hazardous air pollution blanketing Beijing on February 23, 2014.\nChina has issued a rare environmental orange alert after three days of hazardous air pollution, measured at ten times over the level of what the World Health Organization deems safe to breath.\nChina is the world's biggest carbon emitter ahead of the U.S. UPI/Stephen Shaver | License PhotoIn 2012, about 7 million people died worldwide as a result of air pollution exposure -- making air pollution the world’s largest single environmental health risk, World Health Organization officials in Geneva say.\nRELATED Buildup of sooty haze poses public health threat in CaliforniaReducing air pollution could save millions of lives, WHO officials say.\nIndoor air pollution-caused deaths include:RELATED Dry eye syndrome higher in cities with high air pollution- 34 percent stroke.""]"
41037,http://www.msnbc.com/morning-joe/who-air-pollution-deaths,health,"['Seven million people died from exposure to air pollution around the world in 2012, according to new estimates from the World Health Organization (WHO) published Tuesday. WHO said one in eight total deaths around the globe in 2012 could be attributed to air pollution.\n\n“The risks from air pollution are now far greater than previously thought or understood, particularly for heart disease and strokes,” said Dr. Maria Neira, director of the WHO’s Department for Public Health, Environmental and Social Determinants of Health, in a statement. “Few risks have a greater impact on global health today than air pollution; the evidence signals the need for concerted action to clean up the air we all breathe.”\n\nThe highest number of casualties for the year occurred in low- and middle-income countries in Southeast Asia and the Western Pacific regions, where there were 3.3 million deaths associated with indoor air pollution and 2.6 million casualties related to outdoor air pollution, according to the research. Indoor air pollution killed more people in 2012 than outdoor pollution, according to the WHO, 4.3 million to 3.7 million, respectively.\n\nStroke, heart disease, and pulmonary disease were the three leading illnesses that led to death from both indoor and outdoor air pollution. Lower respiratory infections in children and lung cancer also accounted for those casualties.\n\nCommon sources of air pollution, as defined by WHO, include motor vehicles, industrial facilities, household combustion devices, and forest fires.\n\nPresident Obama pledged during his second inaugural address that America would respond to the growing threat of climate change for the sake of its children and future generations. He released his Climate Action Plan last June to cut carbon pollution, ready communities for the impacts of climate change, and lead international efforts to address global warming. He also committed to developing new fuel efficiency standards and to reducing reliance on foreign oil, ambitious proposals that don’t require action from Congress.\n\nAs part of that effort, the White House last week rolled out Climate.Data.gov, a new website aimed to improve climate change preparedness around the country by making government data available to business leaders who can stimulate combating innovation.', 'Seven million people died from exposure to air pollution around the world in 2012, according to new estimates from the World Health Organization (WHO) published Tuesday.\nWHO said one in eight total deaths around the globe in 2012 could be attributed to air pollution.\nIndoor air pollution killed more people in 2012 than outdoor pollution, according to the WHO, 4.3 million to 3.7 million, respectively.\nStroke, heart disease, and pulmonary disease were the three leading illnesses that led to death from both indoor and outdoor air pollution.\nCommon sources of air pollution, as defined by WHO, include motor vehicles, industrial facilities, household combustion devices, and forest fires.']"
41038,http://bostonherald.com/news_opinion/international/europe/2014/03/who_pollution_kills_7_million_people_every_year_0,health,
41039,http://www.channelnewsasia.com/news/lifestyle/air-pollution-killed-7/1048330.html,health,
41040,http://www.sbs.com.au/news/article/2014/03/26/air-pollution-kills-7-million-people-un,health,"['Air pollution by sources from cooking fires to auto fumes has become the globe\'s worst environmental health problem, contributing to a shocking seven million deaths worldwide, the UN says.\n\n""Air pollution, and we\'re talking about both indoors and outdoors, is now the biggest environmental health problem, and it\'s affecting everyone, both developed and developing countries,"" said Maria Neira, the World Health Organisation\'s public and environmental health chief.\n\nGlobally, pollution was linked to one death in eight in 2012, new WHO research found.\n\nThe biggest pollution-related killers were heart disease, stroke, pulmonary disease and lung cancer.\n\nExperts also cite long-term consequences including birth defects and impaired cognitive functions because poor quality severely affects young children and infants.\n\nThe global toll included 4.3 million deaths due to indoor air pollution, chiefly caused by cooking over coal, wood and dung stoves.\n\nOutdoor pollution\'s impact was estimated at 3.7 million, with sources ranging from coal heating fires to diesel engines.\n\nMany people are exposed to both forms, the WHO said, and due to that overlap the separate tolls attributed to each sources cannot simply be added together, hence the figure of seven million deaths.\n\nThe globe\'s hardest-hit regions were what the WHO labels Southeast Asia, which includes India and Indonesia, and the Western Pacific, ranging from China to the Philippines.\n\nTogether, they accounted for 3.3 million deaths related to indoor pollution and 2.6 million for the outdoor form -- a total of 5.1 million, taking into account the overlap.\n\nIn Africa, the combined death toll was 680,000, while some 400,000 died in the Middle East, 287,000 in low- and middle-income European countries, and 131,000 in Latin America.\n\nHigh-income nations of Europe saw 295,000 deaths, while 96,000 died in North America, and 68,000 in rich Pacific countries including Australia and Japan.\n\nThe figures are ""shocking and worrying"", Neira told reporters.\n\nThe last WHO estimate, in 2008, put the deaths related to outdoor pollution at 1.3 million, and blamed indoor pollution for 1.9 million.\n\nBut it is difficult to compare the 2008 and 2012 estimates, Neira said, given that the WHO previously did not take into account the overlap and only assessed urban pollution.\n\nSatellite imagery has made it easier to assess rural pollution, and new knowledge about the health impact of exposure has enabled a better count overall.\n\nAccording to the WHO, some 2.9 billion people in poor nations live in homes where fires are the main method of cooking and heating, and thus breathe in soot.\n\n""Having an open fire in your kitchen is like burning 400 cigarettes an hour,"" said environmental health expert Kirk Smith, of the University of California at Berkeley, noting that indoor pollution is the largest single health risk for women and girls in India, for example.', 'Air pollution by sources from cooking fires to auto fumes has become the globe\'s worst environmental health problem, contributing to a shocking seven million deaths worldwide, the UN says.\n""Air pollution, and we\'re talking about both indoors and outdoors, is now the biggest environmental health problem, and it\'s affecting everyone, both developed and developing countries,"" said Maria Neira, the World Health Organisation\'s public and environmental health chief.\nThe global toll included 4.3 million deaths due to indoor air pollution, chiefly caused by cooking over coal, wood and dung stoves.\nTogether, they accounted for 3.3 million deaths related to indoor pollution and 2.6 million for the outdoor form -- a total of 5.1 million, taking into account the overlap.\nThe last WHO estimate, in 2008, put the deaths related to outdoor pollution at 1.3 million, and blamed indoor pollution for 1.9 million.']"
41041,http://www.medicaldaily.com/air-pollution-tied-7-million-deaths-each-year-and-called-our-biggest-environmental-threat-272486,health,"['New data on environmental health shows that seven million people around the world died in 2012 from causes related to air pollution — a doubling of previous estimates, according to the World Health Organization (WHO).\n\nAir pollution is now the biggest environmental threat to human health as one in eight deaths may be attributed airborne toxins. Specifically, new evidence shows a stronger link between exposure to air pollution indoors and outdoors to cancer and heart disease, in addition to the already established link to the development of respiratory diseases, including acute respiratory infections and chronic lung diseases.\n\nWHO said on Tuesday they based the upgraded health warning not only on improving disease knowledge but on an enhanced technical ability to measure human exposure to such pollutants. Now, scientists say they are better able to analyze health risks for a greater swath of the world population, with improved coverage of rural populations.\n\nPoor- and middle-income nations of Southeast Asia and the Western Pacific suffered the heaviest exposure to air pollution as nearly five million people died from related diseases. In the analysis, 3.3 million people in those regions died from causes linked to indoor pollution, with another 2.6 million deaths attributed to outdoor pollution.\n\n“Cleaning up the air we breathe prevents non-communicable diseases as well as reduces disease risks among women and vulnerable groups, including children and the elderly,” Dr. Flavia Bustreo, WHO’s assistant director-general of family, women and children’s health, said in a statement. “Poor women and children pay a heavy price from indoor air pollution since they spend more time at home breathing in smoke and soot from leaky coal and wood cook stoves.”\n\nOn that point, as many as one billion people around the world lack access to an adequate cooking stove, contributing to many deaths caused by diseases related to indoor pollution — including one-third of strokes (34 percent), one-quarter of ischaemic heart disease (26 percent), and more than one-fifth of chronic obstructive pulmonary disease (22 percent). Likewise, outdoor pollution was blamed on 40 percent of ischaemic heart disease cases, 40 percent of strokes, and 11 percent of chronic obstructive pulmonary disease cases.\n\nWith regard to improved detection methods, public health experts at WHO say they’ve leveraged a new global data mapping tool incorporating data from satellites and ground-level sampling, as well as improved modelling for the meteorological spread of air pollution, according to Dr. Maria Neira, director of public health, environmental and social determinants of health for WHO.\n\n“The risks from air pollution are now far greater than previously thought or understood, particularly for heart disease and strokes,” she said. “Few risks have a greater impact on global health today than air pollution; the evidence signals the need for concerted action to clean up the air we all breathe.”\n\nOn Tuesday, the World Bank and China also made an economic case for addressing the increasing disease burden brought by heavier air pollution. ""As China prepares for the next wave of urbanisation, addressing environmental and resource constraints will become increasingly more urgent because much of China\'s pollution is concentrated in its cities,” the two announced in a joint statement.', 'New data on environmental health shows that seven million people around the world died in 2012 from causes related to air pollution — a doubling of previous estimates, according to the World Health Organization (WHO).\nAir pollution is now the biggest environmental threat to human health as one in eight deaths may be attributed airborne toxins.\nPoor- and middle-income nations of Southeast Asia and the Western Pacific suffered the heaviest exposure to air pollution as nearly five million people died from related diseases.\nIn the analysis, 3.3 million people in those regions died from causes linked to indoor pollution, with another 2.6 million deaths attributed to outdoor pollution.\n“The risks from air pollution are now far greater than previously thought or understood, particularly for heart disease and strokes,” she said.']"
41042,http://news.ph.msn.com/regional/air-pollution-blamed-for-seven-million-deaths-in-2012-3,health,
41043,http://o.canada.com/health/pollution-kills-7-million-people-every-year-who/,health,"['By Maria Cheng\n\nLONDON — Air pollution kills about 7 million people worldwide every year, with more than half of the fatalities due to fumes from indoor stoves, according to a new report from the World Health Organization published Tuesday.\n\nThe agency said air pollution is the cause of about one in eight deaths and has now become the single biggest environmental health risk.\n\nRelated:\n\n“We all have to breathe, which makes pollution very hard to avoid,” said Frank Kelly, director of the environmental research group at King’s College London, who was not part of the WHO report.\n\nOne of the main risks of pollution is that tiny particles can get deep into the lungs, causing irritation. Scientists also suspect air pollution may be to blame for inflammation in the heart, leading to chronic problems or a heart attack.\n\nWHO estimated that there were about 4.3 million deaths in 2012 caused by indoor air pollution, mostly people cooking inside using wood and coal stoves in Asia. WHO said there were about 3.7 million deaths from outdoor air pollution in 2012, of which nearly 90 per cent were in developing countries.\n\nBut WHO noted that many people are exposed to both indoor and outdoor air pollution. Due to this overlap, mortality attributed to the two sources cannot simply added together, hence WHO said it lowered the total estimate from around 8 million to 7 million deaths in 2012.\n\nThe new estimates are more than double previous figures and based mostly on modeling. The increase is partly due to better information about the health effects of pollution and improved detection methods. Last year, WHO’s cancer agency classified air pollution as a carcinogen, linking dirty air to lung and bladder cancer.\n\nWHO’s report noted women had higher levels of exposure than men in developing countries.\n\n“Poor women and children pay a heavy price from indoor air pollution since they spend more time at home breathing in smoke and soot from leaky coal and wood cook stoves,” Flavia Bustreo, WHO Assistant Director-General for family, women and children’s health, said in a statement.\n\nOther experts said more research was needed to identify the deadliest components of pollution in order to target control measures more effectively.\n\n“We don’t know if dust from the Sahara is as bad as diesel fuel or burning coal,” said Majid Ezzati, chair in global environmental health at Imperial College London.\n\nKelly said it was mostly up to governments to curb pollution levels, through measures like legislation, moving power stations away from big cities and providing cheap alternatives to indoor wood and coal stoves.\n\nHe said people could also reduce their individual exposure to choking fumes by avoiding travelling at rush hour or by taking smaller roads. Despite the increasing use of face masks in heavily polluted cities such as Beijing and Tokyo, Kelly said there was little evidence that they work.\n\n“The real problem is that wearing masks sends out the message we can live with polluted air,” he said. “We need to change our way of life entirely to reduce pollution.”', 'Scientists also suspect air pollution may be to blame for inflammation in the heart, leading to chronic problems or a heart attack.\nWHO estimated that there were about 4.3 million deaths in 2012 caused by indoor air pollution, mostly people cooking inside using wood and coal stoves in Asia.\nWHO said there were about 3.7 million deaths from outdoor air pollution in 2012, of which nearly 90 per cent were in developing countries.\nDue to this overlap, mortality attributed to the two sources cannot simply added together, hence WHO said it lowered the total estimate from around 8 million to 7 million deaths in 2012.\nLast year, WHO’s cancer agency classified air pollution as a carcinogen, linking dirty air to lung and bladder cancer.']"
41044,http://www.medicalnewstoday.com/articles/274510.php,health,"['According to a World Health Organization report released today, around 1 in 8 of total global deaths - 7 million deaths annually - are as a result of exposure to air pollution.\n\nThe new data challenges previous information on air pollution. The figure of 7 million more than doubles the previous estimate of annual air pollution-caused deaths, making air pollution now the world\'s largest single environmental health risk.\n\n""The risks from air pollution are now far greater than previously thought or understood, particularly for heart disease and strokes,"" says Dr. Maria Neira, director of the World Heath Organization\'s (WHO) Department for Public Health, Environmental and Social Determinants of Health.\n\n""Few risks have a greater impact on global health today than air pollution; the evidence signals the need for concerted action to clean up the air we all breathe,"" she adds.\n\nAir pollution\'s contribution to the development of respiratory diseases is well known, but WHO\'s findings also emphasize a more robust connection than has previously been reported between air pollution and cardiovascular disease and cancer.\n\nNew data \'more accurate\' than previous estimates\n\nWHO claim that the new figures are more accurate than previous estimates, because not only is more now known about the diseases influenced by air pollution, but also improved technology allows for better measurements of human exposure to air pollution.\n\nThis new approach combined satellite data, ground-level monitoring measurements, data on pollution emissions and modeling of how pollution drifts in the air.\n\nShare on Pinterest ""Excessive air pollution is often a by-product of unsustainable policies in sectors such as transport, energy, waste management and industry,"" say WHO experts.\n\nThe study found that the countries with the most air pollution were the low- and middle-income countries in the southeast Asia and western Pacific regions. A total of 3.3 million deaths were linked to indoor air pollution in these countries, and 2.6 million deaths were related to outdoor air pollution.\n\nDuring 2012 - the year in which the data was collected - WHO estimate that 4.3 million global deaths were linked to cooking over coal, wood and biomass stoves. They also estimated that 3.7 million global deaths occurred as a result of outdoor air pollution.\n\nThere is an overlap of indoor and outdoor pollution, with some people being exposed to both types of pollution. So rather than add the two mortality figures together, WHO estimated that 7 million deaths in total were as a result of air pollution.\n\n""Cleaning up the air we breathe prevents noncommunicable diseases as well as reduces disease risks among women and vulnerable groups, including children and the elderly,"" says Dr. Flavia Bustreo, WHO assistant director-general of Family, Women and Children\'s Health.\n\n""Poor women and children pay a heavy price from indoor air pollution,"" Dr. Bustreo continues, ""since they spend more time at home breathing in smoke and soot from leaky coal and wood cook stoves.""\n\nBreakdown of air pollution-related deaths by disease\n\nThe WHO assessment also included a a breakdown of deaths attributed to air pollution-influenced diseases, the key points of which are reproduced below.\n\nOutdoor air pollution-caused deaths:\n\nIschemic heart disease - 40%\n\nStroke - 40%\n\nChronic obstructive pulmonary disease (COPD) - 11%\n\nLung cancer - 6%\n\nAcute lower respiratory infections in children - 3%.\n\nIndoor air pollution-caused deaths:\n\nStroke - 34%\n\nIschemic heart disease - 26%\n\nCOPD - 22%\n\nAcute lower respiratory infections in children - 12%\n\nLung cancer - 6%.\n\nDr. Carlos Dora, WHO coordinator for Public Health, Environmental and Social Determinants of Health, hopes that the new evidence presented by the report will contribute to policy improvements that may reduce future air pollution-related deaths:\n\n""Excessive air pollution is often a by-product of unsustainable policies in sectors such as transport, energy, waste management and industry. In most cases, healthier strategies will also be more economical in the long term due to health care cost savings as well as climate gains. WHO and health sectors have a unique role in translating scientific evidence on air pollution into policies that can deliver impact and improvements that will save lives.""\n\nIn 2013, Medical News Today reported on a study in The Lancet that demonstrated air pollution can kill at levels way below the European Union\'s current air pollution guidelines, and which urged a move to WHO\'s more stringent guidelines.', 'According to a World Health Organization report released today, around 1 in 8 of total global deaths - 7 million deaths annually - are as a result of exposure to air pollution.\n""Few risks have a greater impact on global health today than air pollution; the evidence signals the need for concerted action to clean up the air we all breathe,"" she adds.\nA total of 3.3 million deaths were linked to indoor air pollution in these countries, and 2.6 million deaths were related to outdoor air pollution.\nThey also estimated that 3.7 million global deaths occurred as a result of outdoor air pollution.\nIn 2013, Medical News Today reported on a study in The Lancet that demonstrated air pollution can kill at levels way below the European Union\'s current air pollution guidelines, and which urged a move to WHO\'s more stringent guidelines.']"
41045,http://www.rttnews.com/2291654/air-pollution-killed-7-million-in-2012.aspx\?type=gn,health,"['One in eight of total global deaths in 2012, which accounts for around 7 million people, were the result of air pollution exposure, WHO reports in new estimates released on Tuesday. The lion\'s share of these deaths occurred in South East Asia and the Western Pacific region, where low- and middle-income groups had to bear the largest air pollution-related burden.\n\nThis finding more than doubles previous estimates and confirms that air pollution is now the world\'s largest single environmental risk.\n\nThe new data reveal a stronger link between both indoor and outdoor air pollution exposure and cardiovascular diseases, such as strokes and ischaemic heart disease, as well as between air pollution and cancer. This is in addition to respiratory diseases, including acute respiratory infections and chronic obstructive pulmonary diseases.\n\nDr Flavia Bustreo, WHO Assistant Director-General Family, Women and Children\'s Health, says ""Poor women and children pay a heavy price from indoor air pollution since they spend more time at home breathing in smoke and soot from leaky coal and wood cook stoves.""\n\nThe vast majority of air pollution deaths are due to cardiovascular diseases, says the UN health agency.\n\n""The risks from air pollution are now far greater than previously thought or understood, particularly for heart disease and strokes,"" says Dr Maria Neira, Director of WHO\'s Department for Public Health, Environmental and Social Determinants of Health.\n\nThe new estimates are based on the latest WHO mortality data from 2012 as well as evidence of health risks from air pollution exposures. Estimates of people\'s exposure to outdoor air pollution in different parts of the world were formulated through a new global data mapping.\n\n""Excessive air pollution is often a by-product of unsustainable policies in sectors such as transport, energy, waste management and industry. In most cases, healthier strategies will also be more economical in the long term due to health-care cost savings as well as climate gains,"" says Dr Carlos Dora, WHO Coordinator for Public Health, Environmental and Social Determinants of Health.\n\nThe release of today\'s data is a significant step in advancing a WHO road map for preventing diseases related to air pollution.\n\nWHO says later this year it will release indoor air quality guidelines on household fuel combustion, as well as country data on outdoor and indoor air pollution exposures and related mortality, plus an update of air quality measurements in 1600 cities from all regions of the world.\n\nFor comments and feedback contact: editorial@rttnews.com\n\nPolitical News', 'One in eight of total global deaths in 2012, which accounts for around 7 million people, were the result of air pollution exposure, WHO reports in new estimates released on Tuesday.\nThis finding more than doubles previous estimates and confirms that air pollution is now the world\'s largest single environmental risk.\nThe new data reveal a stronger link between both indoor and outdoor air pollution exposure and cardiovascular diseases, such as strokes and ischaemic heart disease, as well as between air pollution and cancer.\nEstimates of people\'s exposure to outdoor air pollution in different parts of the world were formulated through a new global data mapping.\n""Excessive air pollution is often a by-product of unsustainable policies in sectors such as transport, energy, waste management and industry.']"
